VIN;Número de Lote;Origem;Modelo;Nome Cliente;Destino;Cidade;Estado
93YCARRO001000337;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000338;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000339;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000340;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000341;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000342;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000343;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;DU NORT - SÃO LUIS;65071380, MA, Sao Luis, Av AVENIDA DOS HOLANDESES, 7;Sao Luis;MA
93YCARRO001000344;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;SAGA NICE COMERCIO DE VEICULOS PECAS E SERVICOS LTDA;65076820, MA, São Luís, Jaracaty, Avenida Professor Carlos Cunha, 144;Sao Luis;MA
93YCARRO001000345;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;SAGA NICE COMERCIO DE VEICULOS PECAS E SERVICOS LTDA;65076820, MA, São Luís, Jaracaty, Avenida Professor Carlos Cunha, 144;Sao Luis;MA
93YCARRO001000346;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;SAGA NICE COMERCIO DE VEICULOS PECAS E SERVICOS LTDA;65076820, MA, São Luís, Jaracaty, Avenida Professor Carlos Cunha, 144;Sao Luis;MA
93YCARRO001000347;BB201360;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;SAGA NICE COMERCIO DE VEICULOS PECAS E SERVICOS LTDA;65076820, MA, São Luís, Jaracaty, Avenida Professor Carlos Cunha, 144;Sao Luis;MA
93YCARRO001000348;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000349;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000350;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000351;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000352;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000353;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000354;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000355;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000356;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000357;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000358;BB201361;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;Sinal France - Pátio;09551020, SP, São Caetano do Sul, Barcelona, Rua Antonio Galo, 301;Sao Caetano do Sul;SP
93YCARRO001000359;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000360;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000361;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000362;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000363;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000364;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000365;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000366;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000367;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000368;BB201362;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Logan;Locadora_SaoJosedosPinhais;1, PR, Sao Jose dos Pinhais;SAO JOSE DOS PINHAIS;RS
93YCARRO001000369;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000370;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000371;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000372;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000373;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000374;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000375;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000376;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000377;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000378;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000379;BB201363;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DIAMANTINO E CIA LTDA - ANANINDEUA;67013000, PA, Ananindeua, Atalaia, AC BR 316 KM 02, 220 - Loja 02;Ananindeua;PA
93YCARRO001000380;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DU NORT COMERCIO DE VEICULOS LTDA;69906214, AC, Rio Branco, Triângulo Velho, Via Chico Mendes, 2280;Rio Branco;AC
93YCARRO001000381;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DU NORT COMERCIO DE VEICULOS LTDA;69906214, AC, Rio Branco, Triângulo Velho, Via Chico Mendes, 2280;Rio Branco;AC
93YCARRO001000382;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000383;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000384;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000385;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000386;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000387;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000388;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000389;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000390;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000391;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000392;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;PLUS VEICULOS LTDA;57052400, AL, Maceio, Gruta de Lourdes, Av. Fernandes lima, 3595;Maceio;AL
93YCARRO001000393;;27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;Kwid;AVANT VEICULOS DE ALAGOAS  LTDA;MACEIO, GRUTA DE LOURDES, Av. Fernandes Lima, 3204;Maceio;AL
93YCARRO001000394;;27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;Kwid;AVANT VEICULOS DE ALAGOAS  LTDA;MACEIO, GRUTA DE LOURDES, Av. Fernandes Lima, 3204;Maceio;AL
93YCARRO001000395;;27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;Kwid;AVANT VEICULOS DE ALAGOAS  LTDA;MACEIO, GRUTA DE LOURDES, Av. Fernandes Lima, 3204;Maceio;AL
93YCARRO001000396;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000397;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000398;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;DIAMANTINO & CIA LTDA;AM, Manaus, AV DJALMA BATISTA 3505, PAVMTOC;Manaus;AM
93YCARRO001000399;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000400;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;DIAMANTINO & CIA LTDA  - MANAUS;69048010, AM, Manaus, Da Paz, Avenida Torquato Tapajos, 1290 PAVMTOE;Manaus;AM
93YCARRO001000401;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000402;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000403;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000404;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000405;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000406;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000407;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000408;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Grand Cite Automoveis LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000409;;27537000, RJ, RESENDE, Rodovia Presidente Dutra,  Km 298;Kwid;DUBAI AUTOMOVEIS LTDA;68900067, AP, Macapa, Centro, Rua Leopoldo Machado, 1981;Macapa;AP
93YCARRO001000410;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Primavia Comercio De Automoveis Ltda;47807510, BA, Barreiras, Vila Rica, Rod BR-020, 209;Barreiras;BA
93YCARRO001000411;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Primavia Comercio De Automoveis Ltda;47807510, BA, Barreiras, Vila Rica, Rod BR-020, 209;Barreiras;BA
93YCARRO001000412;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Primavia Comercio De Automoveis Ltda;47807510, BA, Barreiras, Vila Rica, Rod BR-020, 209;Barreiras;BA
93YCARRO001000413;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Primavia Comercio De Automoveis Ltda;47807510, BA, Barreiras, Vila Rica, Rod BR-020, 209;Barreiras;BA
93YCARRO001000414;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Primavia Comercio De Automoveis Ltda;47807510, BA, Barreiras, Vila Rica, Rod BR-020, 209;Barreiras;BA
93YCARRO001000415;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_Barreiras;1, BA, BARREIRAS;Barreiras;PR
93YCARRO001000416;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_Barreiras;1, BA, BARREIRAS;Barreiras;PR
93YCARRO001000417;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Locadora_Barreiras;1, BA, BARREIRAS;Barreiras;PR
93YCARRO001000418;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Rubi Veiculos Ltda;45827000, BA, Eunápolis, Motor, Av Antonio Carlos Magalhães 300;Eunapolis;BA
93YCARRO001000419;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Rubi Veiculos Ltda;45827000, BA, Eunápolis, Motor, Av Antonio Carlos Magalhães 300;Eunapolis;BA
93YCARRO001000420;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Rubi Veiculos Ltda;45827000, BA, Eunápolis, Motor, Av Antonio Carlos Magalhães 300;Eunapolis;BA
93YCARRO001000421;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;JUBIABA VEICULOS LTDA;44077750, BA, Feira de Santana, Santa Monica, Av. Presidente Dutra, 2771;Feira de Santana;BA
93YCARRO001000422;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;JUBIABA VEICULOS LTDA;44077750, BA, Feira de Santana, Santa Monica, Av. Presidente Dutra, 2771;Feira de Santana;BA
93YCARRO001000423;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;JUBIABA VEICULOS LTDA;44075516, BA, Feira de Santana, PONTO CENTRAL, AV PRESIDENTE DUTRA, 1180;Feira de Santana;BA
93YCARRO001000424;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;JUBIABA VEICULOS LTDA;44075516, BA, Feira de Santana, PONTO CENTRAL, AV PRESIDENTE DUTRA, 1180;Feira de Santana;BA
93YCARRO001000425;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;JUBIABA VEICULOS LTDA;44075516, BA, Feira de Santana, PONTO CENTRAL, AV PRESIDENTE DUTRA, 1180;Feira de Santana;BA
93YCARRO001000426;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;JUBIABA VEICULOS LTDA;44075516, BA, Feira de Santana, PONTO CENTRAL, AV PRESIDENTE DUTRA, 1180;Feira de Santana;BA
93YCARRO001000427;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;0007690803;;Salvador;BA
93YCARRO001000428;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;0007600803;;Salvador;BA
93YCARRO001000429;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;0007600803;;Salvador;BA
